school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,free_discounted_lunch_pct,schooldigger_url,business_fit,business_fit_reason,notes
Elisha American Artistic Preparatory Academ,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 273-2272,admin@elisha.academy,"350 E. CROWN POINT ROAD STE 1110, WINTER GARDEN, FL 34787",Winter Garden,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: JENDAYI WEALTH-PHILLIPS. Source: FLDOE Private School Directory, Orange County."
Elite Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 855-5811,mshong@elitepreparatoryacademy.net,"1636 WEST OAK RIDGE ROAD, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,356,,https://www.schooldigger.com/go/FL/schools/9999932657/school.aspx,REVIEW,no_lunch_data_reported,"Director: ALBERT STEELE. Source: FLDOE Private School Directory, Orange County."
Faith Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-2986,faithacademyorlando@gmail.com,"3832 W. NEW HAMPSHIRE STREET, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,39,,https://www.schooldigger.com/go/FL/schools/9999959361/school.aspx,REVIEW,no_lunch_data_reported,"Director: ALEXIS FREEMAN. Source: FLDOE Private School Directory, Orange County."
Faith Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 275-8031,carringtona@fcalions.org,"9307 CURRY FORD ROAD, ORLANDO, FL 32825-8544",Orlando,Orange,K-12,YES,YES,YES,VALID,594,,https://www.schooldigger.com/go/FL/schools/9999944930/school.aspx,REVIEW,no_lunch_data_reported,"Director: ANGELA CARRINGTON. Source: FLDOE Private School Directory, Orange County."
Family Christian Academy Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 568-9837,dpaynter@fcaorlando.com,"15060 OLD CHENEY HWY, ORLANDO, FL 32828",Orlando,Orange,K-12,YES,YES,YES,VALID,259,,https://www.schooldigger.com/go/FL/schools/9999939247/school.aspx,REVIEW,no_lunch_data_reported,"Director: DANA PAYNTER. Source: FLDOE Private School Directory, Orange County."
First Phase Core Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 203-8918,fpca15@gmail.com,"6101 DENSON DRIVE, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,38,,https://www.schooldigger.com/go/FL/schools/9999951419/school.aspx,REVIEW,no_lunch_data_reported,"Director: MARILYN SANTIZO-PEREZ. Source: FLDOE Private School Directory, Orange County."
Future Leaders Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 985-3747,bcfrank407@aol.com,"639 NORTH PINE HILLS RD, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,70,,https://www.schooldigger.com/go/FL/schools/9999948080/school.aspx,REVIEW,no_lunch_data_reported,"Director: BRIDGETTE FRANKLIN. Source: FLDOE Private School Directory, Orange County."
Glad Tidings Academy- East,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 656-4140,mrsangie@ocoeegt.com,"8550 CLARCONA OCOEE RD, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,212,,https://www.schooldigger.com/go/FL/schools/9999939519/school.aspx,REVIEW,no_lunch_data_reported,"Director: ANGELA FOBES. Source: FLDOE Private School Directory, Orange County."
Grace Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 382-1935,drice@gcapatriots.com,"5401 CURRY FORD RD, ORLANDO, FL 32812",Orlando,Orange,K-12,YES,YES,YES,VALID,45,,https://www.schooldigger.com/go/FL/schools/9999914441/school.aspx,REVIEW,no_lunch_data_reported,"Director: DONALD RICE. Source: FLDOE Private School Directory, Orange County."
Greater Oasis Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 250-6781,gocaforchrist12@gmail.com,"6332 W. COLONIAL DRIVE, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,268,,https://www.schooldigger.com/go/FL/schools/9999978005/school.aspx,REVIEW,no_lunch_data_reported,"Director: JULIETTE CESAR. Source: FLDOE Private School Directory, Orange County."
Greater Vision Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 461-7762,info@gvpreparatoryacademy.com,"788 MONTGOMERY AVE, OCOEE, FL 34761",Ocoee,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: CHEVON STALLWORTH. Source: FLDOE Private School Directory, Orange County."
Growing Together Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 616-9943,carloshpereda@outlook.com,"843 WOODBURY RD., ORLANDO, FL 32828",Orlando,Orange,PK-12,YES,YES,YES,VALID,331,,https://www.schooldigger.com/go/FL/schools/9999951455/school.aspx,REVIEW,no_lunch_data_reported,"Director: CARLOS PEREDA. Source: FLDOE Private School Directory, Orange County."
Hampden Dubose Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 880-4321,pennyboccuzzo@hampdenduboseacademy.com,"3700 DOHNAVUR DRIVE., ZELLWOOD, FL 32798",Zellwood,Orange,K-12,YES,YES,YES,VALID,278,,https://www.schooldigger.com/go/FL/schools/9999936208/school.aspx,REVIEW,no_lunch_data_reported,"Director: PENELOPE BOCCUZZO. Source: FLDOE Private School Directory, Orange County."
Harvest Baptist Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 872-0025,iataylor.hbca@gmail.com,"512 S. PARRAMORE AVENUE, ORLANDO, FL 32805",Orlando,Orange,K-11,YES,YES,YES,VALID,18,,https://www.schooldigger.com/go/FL/schools/9999914497/school.aspx,REVIEW,no_lunch_data_reported,"Director: PASTOR GLENDY HAMILTON. Source: FLDOE Private School Directory, Orange County."
Heritage Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 293-6000,drbrds22@aol.com,"6000 WEST COLONIAL DRIVE, ORLANDO, FL 32808-0400",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: DR. BARBARA STEWART. Source: FLDOE Private School Directory, Orange County."
Higher Dimension Of Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-0112,marswordss@yahoo.com,"44 COBURN AVE, ORLANDO, FL 32805",Orlando,Orange,K-10,YES,YES,YES,VALID,17,,https://www.schooldigger.com/go/FL/schools/9999978016/school.aspx,REVIEW,no_lunch_data_reported,"Director: PATRICIA MARIE NEWMAN. Source: FLDOE Private School Directory, Orange County."
Hope Bridge Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(863) 307-1290,jillisa.tarver@jtbehavioral.com,"700 FORREST CITY RD STE 110, ORLANDO, FL 32810",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: JILLISA TARVER. Source: FLDOE Private School Directory, Orange County."
Hope Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 965-8913,naele67@hotmail.com,"126 N.HART BLVD., ORLANDO, FL 32835",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: MARIA MILORD. Source: FLDOE Private School Directory, Orange County."
Horace Grace Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 436-5218,jaywalker@horacegrace.com,"6101 DENSON DRIVE, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: TJUNIA WALKER. Source: FLDOE Private School Directory, Orange County."
House Of Academia Dba Academia Private Schl,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 473-3187,sophiakhan.hoa@gmail.com,"1150 ELBOC WAY, WINTER GARDEN, FL 34787",Winter Garden,Orange,K-12,YES,YES,YES,VALID,81,,https://www.schooldigger.com/go/FL/schools/9999900117/school.aspx,REVIEW,no_lunch_data_reported,"Director: SOPHIA KHAN. Source: FLDOE Private School Directory, Orange County."
I Can Do It Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 576-0646,online@icandoit.academy,"1707 FULLERS OAK LOOP, WINTER GARDEN, FL 34787",Winter Garden,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: MOACIR RODRIGUES. Source: FLDOE Private School Directory, Orange County."
Ibn Seena Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 888-1000,rhemmali@ibnseenaacademy.org,"12908 S. ORANGE BLOSSOM TRAIL STE.102, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,343,,https://www.schooldigger.com/go/FL/schools/9999932714/school.aspx,REVIEW,no_lunch_data_reported,"Director: REHANNAH HEMMALI. Source: FLDOE Private School Directory, Orange County."
Illuminated Path International Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(530) 276-7893,illuminatedpathcoaching@gmail.com,"1317 EDGEWATER DRIVE # 6141, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: BRENDAN FURNARI. Source: FLDOE Private School Directory, Orange County."
Inspire Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 988-7372,s.livingston@inspirecad.com,"5362 SILVER STAR ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: SABRINA M. LIVINGSTON. Source: FLDOE Private School Directory, Orange County."
J.M.G.C. Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 300-4354,phuong@jmgcacademy.org,"2550 W. COLONIAL DR. STE 300, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,12,,https://www.schooldigger.com/go/FL/schools/9999978041/school.aspx,REVIEW,no_lunch_data_reported,"Director: PHUONG HEPBURN. Source: FLDOE Private School Directory, Orange County."
Jmj Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 464-9100,jmjacademy@juno.com,"P.O. BOX 680770, ORLANDO, FL 32868",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: JOHN PREVOSK. Source: FLDOE Private School Directory, Orange County."
Judah Temple Academy Outreach Center,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 734-5822,onewendy407@gmail.com,"1210 W ROBINSON ST., ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,11,,https://www.schooldigger.com/go/FL/schools/9999978042/school.aspx,REVIEW,no_lunch_data_reported,"Director: SARAH J KNIGHT. Source: FLDOE Private School Directory, Orange County."
Kidz College Primary School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 906-0300,linda@kidzcollegeps.net,"6559 OLD WINTER GARDEN RD UNIT 120, ORLANDO, FL 32835",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: LINDA LATSON. Source: FLDOE Private School Directory, Orange County."
L.J Preparatory Christian Academy Llc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 379-2838,ljprepchristianacademy@gmail.com,"1056 NORTH PINE HILLS RD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: LAMAR SHEALEY. Source: FLDOE Private School Directory, Orange County."
Lake Highland Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-1900,jmcintyre@lhps.org,"901 NORTH HIGHLAND AVENUE, ORLANDO, FL 32803-3295",Orlando,Orange,PK-12,YES,YES,YES,VALID,2072,,https://www.schooldigger.com/go/FL/schools/9999951523/school.aspx,REVIEW,no_lunch_data_reported,"Director: JAMES MCINTYRE. Source: FLDOE Private School Directory, Orange County."
Lake Rose Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 434-9988,brandon@mylrca.com,"4340 NORTH HIAWASSEE ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,77,,https://www.schooldigger.com/go/FL/schools/9999948138/school.aspx,REVIEW,no_lunch_data_reported,"Director: BRANDON JONES. Source: FLDOE Private School Directory, Orange County."
Leaders In Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 800-4955,tattaltales@gmail.com,"1211 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,9,,https://www.schooldigger.com/go/FL/schools/9999978061/school.aspx,REVIEW,no_lunch_data_reported,"Director: ALEXIS DULIN. Source: FLDOE Private School Directory, Orange County."
Leaders Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 382-9900,n.abdool-baseer@lpscfl.org,"1021 N. GOLDENROD ROAD N/A, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,279,,https://www.schooldigger.com/go/FL/schools/9999936234/school.aspx,REVIEW,no_lunch_data_reported,"Director: DR. FERYAL ELKHALDI. Source: FLDOE Private School Directory, Orange County."
Learning Ladder Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 439-9308,alexkidszone@yahoo.com,"297 S COTTAGE HILL RD, ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: ALEXANDRIA JACKSON. Source: FLDOE Private School Directory, Orange County."
Light Christian Academy - South Campus,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 347-0504,school7380@mylcac.com,"1450 CITRUS OAKS AVENUE, GOTHA, FL 34734",Gotha,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: GRAHAM CHANCEY. Source: FLDOE Private School Directory, Orange County."
Lighthouse City School Of Excellence,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 349-7382,lighthousecity@outlook.com,"7510 SILVER STAR ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: SHIRLEY BROWN. Source: FLDOE Private School Directory, Orange County."
Lighthouse High School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 808-1665,lighthouse@lighthousehigh.com,"115 NINTH STREET, WINTER GARDEN, FL 32487",Winter Garden,Orange,K-12,YES,YES,YES,VALID,16,,https://www.schooldigger.com/go/FL/schools/9999978075/school.aspx,REVIEW,no_lunch_data_reported,"Director: DR.CHRISTINE VALENTINE. Source: FLDOE Private School Directory, Orange County."
Little Steps Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 482-8279,littlestepsllc@gmail.com,"26 WILLOW DR, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,185,,https://www.schooldigger.com/go/FL/schools/9999951547/school.aspx,REVIEW,no_lunch_data_reported,"Director: RUT AYALA. Source: FLDOE Private School Directory, Orange County."
Living Word Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-9800,finance@lwaorlando.com,"653 WETHERBEE ROAD, ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,357,,https://www.schooldigger.com/go/FL/schools/9999948150/school.aspx,REVIEW,no_lunch_data_reported,"Director: ABNER ADORNO. Source: FLDOE Private School Directory, Orange County."
Ls Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 420-0838,fmartinez202@littlestepsacademy.org,"5800 HANSEL AVENUE, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: FRANCISCO MARTINEZ. Source: FLDOE Private School Directory, Orange County."
Meridian Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 730-3470,jroberson@mcaorlando.org,"1001 SOUTH GOLDWYN AVE, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,61,,https://www.schooldigger.com/go/FL/schools/9999978086/school.aspx,REVIEW,no_lunch_data_reported,"Director: JANICE ROBERSON. Source: FLDOE Private School Directory, Orange County."
Mighty Minds Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 282-5158,tsgoodson@mmca23.com,"1851 S. GOLDENROD RD, ORLANDO, FL 32822",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: TEKELA GOODSON. Source: FLDOE Private School Directory, Orange County."
Miracle Grace Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 247-5751,electpastor@gmail.com,"6782 N. ORANGE BLOSSOM TRAIL SUITE D14, ORLANDO, FL 32810",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: TERRI WHITE JONES. Source: FLDOE Private School Directory, Orange County."
Monte Ararat School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(305) 507-8824,montearartschool@gmail.com,"1317 EDGEWATER DR #7369, ORLANDO, FL 32804",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: RICHARD HERELA. Source: FLDOE Private School Directory, Orange County."
Morning Star Catholic School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3077,abbeya@morningstarorlando.org,"930 LEIGH AVE., ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,67,,https://www.schooldigger.com/go/FL/schools/9999959858/school.aspx,REVIEW,no_lunch_data_reported,"Director: DR. ALICIA ABBEY. Source: FLDOE Private School Directory, Orange County."
Murphy Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 226-7024,contact@murphychristianacademy.org,"7507 KINGSPOINTE PKWAY STE 104, ORLANDO, FL 32819",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: DENNISE DUARTE. Source: FLDOE Private School Directory, Orange County."
New Heights Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 725-5519,amber.glenn83@gmail.com,"630 EMERALDA RD SUIT 104, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: AMBER WILSON. Source: FLDOE Private School Directory, Orange County."
New World Dream Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 668-8365,info@nwdacademy.com,"7380 W SAND LAKE RD SUITE 500, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: JULIANA VILLEGAS LONDONO. Source: FLDOE Private School Directory, Orange County."
Ocala Christian Learning Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 408-0320,lapfleger@yahoo.com,"1428 E SEMORAN BOULEVARD UNIT 112, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: LOUIS PFLEGER. Source: FLDOE Private School Directory, Orange County."
One Accord Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 523-3002,oacaorlando@aol.com,"7301 EDGEWATER DRIVE, ORLANDO, FL 32810-3524",Orlando,Orange,K-12,YES,YES,YES,VALID,82,,https://www.schooldigger.com/go/FL/schools/9999951609/school.aspx,REVIEW,no_lunch_data_reported,"Director: DENISE BALBUENA. Source: FLDOE Private School Directory, Orange County."
Orange County Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 929-0574,suziecaffery@outlook.com,"18415 11TH AVE, ORLANDO, FL 32833",Orlando,Orange,PK-12,YES,YES,YES,VALID,57,,https://www.schooldigger.com/go/FL/schools/9999945037/school.aspx,REVIEW,no_lunch_data_reported,"Director: SUZANNE CAFFERY. Source: FLDOE Private School Directory, Orange County."
Orlando Christian Prep,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 823-9744,jjacobson@orlandochristianprep.org,"500 S. SEMORAN BLVD., ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,662,,https://www.schooldigger.com/go/FL/schools/9999914894/school.aspx,REVIEW,no_lunch_data_reported,"Director: JENNIE JACOBSON. Source: FLDOE Private School Directory, Orange County."
Orlando Private School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 730-4049,njoseph@awesomelandpreschoolacademy.org,"4607 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: DR. NANCY JOSEPH. Source: FLDOE Private School Directory, Orange County."
Orlando Torah Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 270-4936,rabbiys@orlandotorah.com,"8651 COMMODITY CIRCLE, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,192,,https://www.schooldigger.com/go/FL/schools/9999959963/school.aspx,REVIEW,no_lunch_data_reported,"Director: RABBI YEHUDA SCHEPANSKY. Source: FLDOE Private School Directory, Orange County."
Pathways School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 816-2040,somedaycj@aol.com,"1877 WEST OAK RIDGE ROAD, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: CHRISTINA JAMES. Source: FLDOE Private School Directory, Orange County."
Peaceforce Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-9279,egonzalez@peaceforceca.org,"501 WILMER AVENUE, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,16,,https://www.schooldigger.com/go/FL/schools/9999914964/school.aspx,REVIEW,no_lunch_data_reported,"Director: ZOILA J. QUINTERO. Source: FLDOE Private School Directory, Orange County."
Phoenix Freedom Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 232-2726,qahypolite@phoenixfreedommaryland.com,"1707 TERRA COTTA COURT, ORLANDO, FL 32825",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: QUORNELIA A HYPOLITE. Source: FLDOE Private School Directory, Orange County."
Pine Castle Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 313-7222,pachecom@pccaeagles.org,"7101 LAKE ELLENOR DR., ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,406,,https://www.schooldigger.com/go/FL/schools/9999914979/school.aspx,REVIEW,no_lunch_data_reported,"Director: MICHELLE PACHECO. Source: FLDOE Private School Directory, Orange County."
Potter'S House Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 367-0435,tcastillo@phaorlando.org,"7051 PERSHING AVE, ORLANDO, FL 32822",Orlando,Orange,PK-12,YES,YES,YES,VALID,293,,https://www.schooldigger.com/go/FL/schools/9999942745/school.aspx,REVIEW,no_lunch_data_reported,"Director: TIFFANY CASTILLO. Source: FLDOE Private School Directory, Orange County."
Providence Christian Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 553-8300,cecilialois@aol.com,"3311 N. POWERS DRIVE, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,194,,https://www.schooldigger.com/go/FL/schools/9999960537/school.aspx,REVIEW,no_lunch_data_reported,"Director: MS CECILIA UKACHI-LOIS. Source: FLDOE Private School Directory, Orange County."
Quest Kids,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-7356,mlopez@questinc.org,"123 E. LIVINGSTON STREET, ORLANDO, FL 32801",Orlando,Orange,K-12,YES,YES,YES,VALID,31,,https://www.schooldigger.com/go/FL/schools/9999951640/school.aspx,REVIEW,no_lunch_data_reported,"Director: MELISSA LOPEZ. Source: FLDOE Private School Directory, Orange County."
Radiant Life Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 299-7460,scromwell@rlalions.com,"8151 CLARCONA OCOEE RD, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,214,,https://www.schooldigger.com/go/FL/schools/9999915022/school.aspx,REVIEW,no_lunch_data_reported,"Director: STACIA CROMWELL. Source: FLDOE Private School Directory, Orange County."
Raising Knowledge Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 888-9595,ariamecotto@gmail.com,"2132 CENTRAL FLORIDA PARKWAY SUITE C-8, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,108,,https://www.schooldigger.com/go/FL/schools/9999951642/school.aspx,REVIEW,no_lunch_data_reported,"Director: ARIAM E COTTO  MARIA E ROJAS. Source: FLDOE Private School Directory, Orange County."
Regency Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-7270,jshiver@rcaschool.com,"11513 S. ORANGE BLOSSOM TRAIL, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,230,,https://www.schooldigger.com/go/FL/schools/9999915033/school.aspx,REVIEW,no_lunch_data_reported,"Director: JASON SHIVER. Source: FLDOE Private School Directory, Orange County."
