school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,notes
Monte Ararat School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(305) 507-8824,montearartschool@gmail.com,"1317 EDGEWATER DR #7369, ORLANDO, FL 32804",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: RICHARD HERELA. Source: FLDOE Private School Directory, Orange County."
Morning Star Catholic School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3077,abbeya@morningstarorlando.org,"930 LEIGH AVE., ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: DR. ALICIA ABBEY. Source: FLDOE Private School Directory, Orange County."
Murphy Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 226-7024,contact@murphychristianacademy.org,"7507 KINGSPOINTE PKWAY STE 104, ORLANDO, FL 32819",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: DENNISE DUARTE. Source: FLDOE Private School Directory, Orange County."
New Heights Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 725-5519,amber.glenn83@gmail.com,"630 EMERALDA RD SUIT 104, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: AMBER WILSON. Source: FLDOE Private School Directory, Orange County."
New Wings Educational Services Llc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 908-1956,s.garciamedina117@gmail.com,"4700 MILLENIA BLVD 500, ORLANDO, FL 32838",Orlando,Orange,PK-12,YES,YES,YES,REVIEW,"Director: SHEILA O. GARCIA MEDINA. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: ambiguous entity type — confirm is a standard school before outreach."
New World Dream Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 668-8365,info@nwdacademy.com,"7380 W SAND LAKE RD SUITE 500, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: JULIANA VILLEGAS LONDONO. Source: FLDOE Private School Directory, Orange County."
Ocala Christian Learning Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 408-0320,lapfleger@yahoo.com,"1428 E SEMORAN BOULEVARD UNIT 112, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,"Director: LOUIS PFLEGER. Source: FLDOE Private School Directory, Orange County."
Ocoee Oaks School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 293-6650,janeadocoeeoaks@gmail.com,"201 S. CLARKE RD., OCOEE, FL 34761",Ocoee,Orange,PK-K,YES,YES,YES,REVIEW,"Director: JANE STEELE. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
One Accord Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 523-3002,oacaorlando@aol.com,"7301 EDGEWATER DRIVE, ORLANDO, FL 32810-3524",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: DENISE BALBUENA. Source: FLDOE Private School Directory, Orange County."
Orange County Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 929-0574,suziecaffery@outlook.com,"18415 11TH AVE, ORLANDO, FL 32833",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: SUZANNE CAFFERY. Source: FLDOE Private School Directory, Orange County."
Orlando Christian Prep,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 823-9744,jjacobson@orlandochristianprep.org,"500 S. SEMORAN BLVD., ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: JENNIE JACOBSON. Source: FLDOE Private School Directory, Orange County."
Orlando Private School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 730-4049,njoseph@awesomelandpreschoolacademy.org,"4607 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: DR. NANCY JOSEPH. Source: FLDOE Private School Directory, Orange County."
Orlando Torah Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 270-4936,rabbiys@orlandotorah.com,"8651 COMMODITY CIRCLE, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: RABBI YEHUDA SCHEPANSKY. Source: FLDOE Private School Directory, Orange County."
Pathways School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 816-2040,somedaycj@aol.com,"1877 WEST OAK RIDGE ROAD, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: CHRISTINA JAMES. Source: FLDOE Private School Directory, Orange County."
Peaceforce Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-9279,egonzalez@peaceforceca.org,"501 WILMER AVENUE, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: ZOILA J. QUINTERO. Source: FLDOE Private School Directory, Orange County."
Phoenix Freedom Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 232-2726,qahypolite@phoenixfreedommaryland.com,"1707 TERRA COTTA COURT, ORLANDO, FL 32825",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: QUORNELIA A HYPOLITE. Source: FLDOE Private School Directory, Orange County."
Pine Castle Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 313-7222,pachecom@pccaeagles.org,"7101 LAKE ELLENOR DR., ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: MICHELLE PACHECO. Source: FLDOE Private School Directory, Orange County."
Potter'S House Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 367-0435,tcastillo@phaorlando.org,"7051 PERSHING AVE, ORLANDO, FL 32822",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: TIFFANY CASTILLO. Source: FLDOE Private School Directory, Orange County."
Providence Christian Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 553-8300,cecilialois@aol.com,"3311 N. POWERS DRIVE, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: MS CECILIA UKACHI-LOIS. Source: FLDOE Private School Directory, Orange County."
Quest Kids,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-7356,mlopez@questinc.org,"123 E. LIVINGSTON STREET, ORLANDO, FL 32801",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: MELISSA LOPEZ. Source: FLDOE Private School Directory, Orange County."
Radiant Life Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 299-7460,scromwell@rlalions.com,"8151 CLARCONA OCOEE RD, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: STACIA CROMWELL. Source: FLDOE Private School Directory, Orange County."
Raising Knowledge Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 888-9595,ariamecotto@gmail.com,"2132 CENTRAL FLORIDA PARKWAY SUITE C-8, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: ARIAM E COTTO  MARIA E ROJAS. Source: FLDOE Private School Directory, Orange County."
Regency Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-7270,jshiver@rcaschool.com,"11513 S. ORANGE BLOSSOM TRAIL, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: JASON SHIVER. Source: FLDOE Private School Directory, Orange County."
Renaissance School Of The Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 512-0402,pastorbyron.trc@gmail.com,"1214 W. ROBINSON ST., ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: BYRON TURTON. Source: FLDOE Private School Directory, Orange County."
Revelation Christian Academy Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 214-4201,nena@rcastallions.com,"4484 N JOHN YOUNG PKWY, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: NENA SCHUTTER. Source: FLDOE Private School Directory, Orange County."
Riverside Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-9329,leilani@aetutors.com,"1865 N ECONLOCKHATCHEE TRAIL, ORLANDO, FL 32817",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: LEILANI MORALES-STONE. Source: FLDOE Private School Directory, Orange County."
Rjb Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 574-5651,rbeujm@aol.com,"6308 W. COLONIAL DR., ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: URIEL JEAN-BAPTISTE. Source: FLDOE Private School Directory, Orange County."
Royalty Harvest Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 960-1003,royaltyharvestacademy@outlook.com,"7507 ALOMA AVE SUITE 2, WINTER PARK, FL 32792",Winter Park,Orange,PK-K,YES,YES,YES,REVIEW,"Director: RHONDA GORDON. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
S.H.I.P. Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 296-6205,cprministries@hotmail.com,"639 N. PINE HILL RD 109, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: CYNTHIA P. ROBERTS. Source: FLDOE Private School Directory, Orange County."
Saints Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 683-5537,vivian1233@gmail.com,"3705 N. APOPKA - VINELAND ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: VIVIAN A. WILLIAMS. Source: FLDOE Private School Directory, Orange County."
Sancta Familia Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 468-7195,sanctafamiliaorlando@gmail.com,"12001 RESEARCH PKWY SUITE 236, ORLANDO, FL 32826",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: REBECCA CAMPBELL. Source: FLDOE Private School Directory, Orange County."
Saneaux Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(352) 277-1732,1mhylloath@gmail.com,"11021 PRAIRIE HAWK DRIVE, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: JOYCE NIEVES. Source: FLDOE Private School Directory, Orange County."
Santiago Friends Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 895-0801,academy@santiagoandfriends.com,"50 WILLOW DRIVE, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: ANGEL COLEMAN. Source: FLDOE Private School Directory, Orange County."
Scholar'S Prep Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 485-3664,directorjex@gmail.com,"800 NORTH PINEHILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: KRISTA RENEE JEX. Source: FLDOE Private School Directory, Orange County."
South Orlando Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-9511,erc71011@yahoo.com,"5815 MAKOMA DRIVE, ORLANDO, FL 32839",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: ELIZABETH CAMPO. Source: FLDOE Private School Directory, Orange County."
Southeastern Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(336) 583-1130,admin@southeasternpreparatoryacademy.com,"8701 MAITLAND SUMMIT BLVD, ORLANDO, FL 32810",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: DOMINIQUE BOOKER. Source: FLDOE Private School Directory, Orange County."
Spring Of Life Early Learning Center,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 282-8689,margo.cook@springchurch.org,"11101 MOSS PARK RD, ORLANDO, FL 32832",Orlando,Orange,PK-K,YES,YES,YES,REVIEW,"Director: MARGO COOK. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
Storybook School Conway Llc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 658-2675,conway@storybookschoolorlando.com,"5495 LAKE MARGARET DRIVE, ORLANDO, FL 32812",Orlando,Orange,PK-K,YES,YES,YES,REVIEW,"Director: GABRIELLA CAMACHO. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
Storybook School Llc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-2955,solianis1@yahoo.com,"209 W OAKRIDGE ROAD, ORLANDO, FL 32809",Orlando,Orange,PK-K,YES,YES,YES,REVIEW,"Director: SOLIANIS CARABALLO. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
Streamline Learning,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 340-6111,support@streamlinelearning.org,"2252 EAST SEMORAN BLVD, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,"Director: NICOLE HORTON-HARRIS. Source: FLDOE Private School Directory, Orange County."
Tdr Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 694-8595,tdr.learningacademy@gmail.com,"3057 CURRY FORD ROAD UNIT1B-3B, ORLANDO, FL 32806",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: HECTOR SANCHEZ. Source: FLDOE Private School Directory, Orange County."
Teach Enrich Focus Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 300-4446,t.millien@teachenrich.org,"3361 ROUSE ROAD, ORLANDO, FL 32817",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: TANYA MILLIEN. Source: FLDOE Private School Directory, Orange County."
The Conrad Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 243-2211,tmills@conradacademy.org,"2000 N GOLDENROD ROAD, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: TAWANDA MILLS. Source: FLDOE Private School Directory, Orange County."
The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8758,leighannharris@thefirstacademy.org,"2667 BRUTON BLVD, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: LEIGHANN HARRIS. Source: FLDOE Private School Directory, Orange County."
The First Hope Of The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8801,angelalexander@thefirstacademy.org,"3000 S JOHN YOUNG PKWY, ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: ANGEL ALEXANDER. Source: FLDOE Private School Directory, Orange County."
The Goddard School Winter Garden,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 777-2791,jessica.gillespie@goddardschools.com,"2007 AVALON RD, WINTER GARDEN, FL 34787",Winter Garden,Orange,PK-K,YES,YES,YES,REVIEW,"Director: JESSICA LESSIN. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
The International School Of First Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 777-4847,aracelispagan@theinternationalschool.com.com,"10564 2ND AVE., OCOEE, FL 34761",Ocoee,Orange,PK-12,YES,YES,YES,VALID,"Director: ARACELIS PAGAN. Source: FLDOE Private School Directory, Orange County."
The Paramount School/Isa,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 802-2774,iperez@isautism.org,"4055 W TOWN CENTER BLVD, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: ISAMARA PEREZ. Source: FLDOE Private School Directory, Orange County."
Thomas Leadership Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 622-1330,admin@thomasleadershipacademy.com,"107 WYMORE ROAD, EATONVILLE, FL 32751",Eatonville,Orange,K-12,YES,YES,YES,VALID,"Director: DR. CHERYL THOMAS. Source: FLDOE Private School Directory, Orange County."
Top Spot Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 990-7772,mariacpereda2001@gmail.com,"1715 LAKE PICKETT ROAD, ORLANDO, FL 32826",Orlando,Orange,PK-K,YES,YES,YES,REVIEW,"Director: MARIA PEREDA. Source: FLDOE Private School Directory, Orange County. Flagged REVIEW: only serves PK–K, no grades 1–5 confirmed. Limited after-school fit."
Transformation Academy Of The Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 257-0772,teddkit@gmail.com,"6900 SILVER STAR RD STE 112, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: C HORACE KITSON. Source: FLDOE Private School Directory, Orange County."
Treasure Of Knowledge Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-8755,katielang@tkcaorlando.com,"13001 LANDSTAR BLVD., ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: KATIE LANG. Source: FLDOE Private School Directory, Orange County."
Trinity Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 886-0212,nmutters@tcsapopka.org,"1022 S. ORANGE BLOSSOM TRAIL, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,"Director: NICOLE MUTTERS. Source: FLDOE Private School Directory, Orange County."
Tts Mentoring & Development Services Llc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(800) 591-1051,ttsmentoringservices@gmail.com,"924 N MAGNOLIA AVE UNIT 1015, ORLANDO, FL 32803",Orlando,Orange,PK-12,YES,YES,NO,INVALID_SCHOOL_TYPE,"Director: TRINA LENNEAR. Source: FLDOE Private School Directory, Orange County."
Vanguard Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(855) 765-4872,rferrell@vanguardprepacademy.org,"9100 CONROY WINDERMERE RD 200, WINDERMERE, FL 34786",Windermere,Orange,K-12,YES,YES,YES,VALID,"Director: RICK FERRELL. Source: FLDOE Private School Directory, Orange County."
Victory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 484-1757,admin@victoryacademyschool.org,"10301 E. COLONIAL DR., ORLANDO, FL 32817",Orlando,Orange,PK-12,YES,YES,YES,VALID,"Director: KATHERINE NORFLEET. Source: FLDOE Private School Directory, Orange County."
Victory Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3332,vca@vcaorlando.com,"240 N. IVEY LANE, ORLANDO, FL 32811",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: LAKISHA M. ROBINSON. Source: FLDOE Private School Directory, Orange County."
Way Of Wisdom Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 745-5225,denisse232920@gmail.com,"2053 AMERICANA BLVD, ORLANDO, FL 32839",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: DENISSE LOPEZ. Source: FLDOE Private School Directory, Orange County."
West Oaks Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 352-7711,tparlier@westoaksacademy.net,"8624 A.D. MIMS ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: THOMAS W. PARLIER. Source: FLDOE Private School Directory, Orange County."
Whitney M Young Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 841-7654,egrace@cful.org,"595 W CHURCH ST UNIT J, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: ELIZABETH R GRACE. Source: FLDOE Private School Directory, Orange County."
Windermere Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 905-7737,alex.birchenall@windermereprep.com,"6189 WINTER GARDEN-VINELAND RD, WINDERMERE, FL 34786",Windermere,Orange,PK-12,YES,YES,YES,VALID,"Director: ALEX BIRCHENALL. Source: FLDOE Private School Directory, Orange County."
World Changers Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 203-6261,worldchangerschristianacademy@gmail.com,"6827 N ORANGE BLOSSOM TRL, ORLANDO, FL 32810",Orlando,Orange,K-12,YES,YES,YES,VALID,"Director: MANUEL SERRANO. Source: FLDOE Private School Directory, Orange County."
